    0.000000e+00    1.0000000000e+00    0.0000000000e+00
    2.000000e-03    1.0000035727e+00   -4.2620946558e-03
    4.000000e-03    9.9998884287e-01   -8.5242314195e-03
    6.000000e-03    9.9995581017e-01   -1.2786330602e-02
    8.000000e-03    9.9990447466e-01   -1.7048312516e-02
    1.000000e-02    9.9983483673e-01   -2.1310097474e-02
    1.200000e-02    9.9974689713e-01   -2.5571605793e-02
    1.400000e-02    9.9964065696e-01   -2.9832757796e-02
    1.600000e-02    9.9951611770e-01   -3.4093473812e-02
    1.800000e-02    9.9937328115e-01   -3.8353674179e-02
    2.000000e-02    9.9921214950e-01   -4.2613279246e-02
    2.200000e-02    9.9903272527e-01   -4.6872209373e-02
    2.400000e-02    9.9883501136e-01   -5.1130384932e-02
    2.600000e-02    9.9861901099e-01   -5.5387726314e-02
    2.800000e-02    9.9838472777e-01   -5.9644153924e-02
    3.000000e-02    9.9813216565e-01   -6.3899588187e-02
    3.200000e-02    9.9786132894e-01   -6.8153949545e-02
    3.400000e-02    9.9757222229e-01   -7.2407158467e-02
    3.600000e-02    9.9726485073e-01   -7.6659135441e-02
    3.800000e-02    9.9693921962e-01   -8.0909800981e-02
    4.000000e-02    9.9659533468e-01   -8.5159075630e-02
    4.200000e-02    9.9623320200e-01   -8.9406879956e-02
    4.400000e-02    9.9585282801e-01   -9.3653134560e-02
    4.600000e-02    9.9545421949e-01   -9.7897760072e-02
    4.800000e-02    9.9503738358e-01   -1.0214067716e-01
    5.000000e-02    9.9460232778e-01   -1.0638180651e-01
    5.200000e-02    9.9414905994e-01   -1.1062106888e-01
    5.400000e-02    9.9367758824e-01   -1.1485838503e-01
    5.600000e-02    9.9318792124e-01   -1.1909367577e-01
    5.800000e-02    9.9268006785e-01   -1.2332686196e-01
    6.000000e-02    9.9215403732e-01   -1.2755786449e-01
    6.200000e-02    9.9160983926e-01   -1.3178660432e-01
    6.400000e-02    9.9104748363e-01   -1.3601300243e-01
    6.600000e-02    9.9046698073e-01   -1.4023697985e-01
    6.800000e-02    9.8986834123e-01   -1.4445845767e-01
    7.000000e-02    9.8925157614e-01   -1.4867735703e-01
    7.200000e-02    9.8861669683e-01   -1.5289359911e-01
    7.400000e-02    9.8796371500e-01   -1.5710710517e-01
    7.600000e-02    9.8729264272e-01   -1.6131779649e-01
    7.800000e-02    9.8660349240e-01   -1.6552559444e-01
    8.000000e-02    9.8589627680e-01   -1.6973042043e-01
    8.200000e-02    9.8517100903e-01   -1.7393219594e-01
    8.400000e-02    9.8442770255e-01   -1.7813084251e-01
    8.600000e-02    9.8366637116e-01   -1.8232628173e-01
    8.800000e-02    9.8288702902e-01   -1.8651843528e-01
    9.000000e-02    9.8208969063e-01   -1.9070722490e-01
    9.200000e-02    9.8127437084e-01   -1.9489257238e-01
    9.400000e-02    9.8044108484e-01   -1.9907439959e-01
    9.600000e-02    9.7958984817e-01   -2.0325262849e-01
    9.800000e-02    9.7872067672e-01   -2.0742718109e-01
    1.000000e-01    9.7783358673e-01   -2.1159797948e-01
    1.020000e-01    9.7692859477e-01   -2.1576494584e-01
    1.040000e-01    9.7600571776e-01   -2.1992800241e-01
    1.060000e-01    9.7506497297e-01   -2.2408707152e-01
    1.080000e-01    9.7410637801e-01   -2.2824207557e-01
    1.100000e-01    9.7312995083e-01   -2.3239293707e-01
    1.120000e-01    9.7213570973e-01   -2.3653957857e-01
    1.140000e-01    9.7112367334e-01   -2.4068192274e-01
    1.160000e-01    9.7009386066e-01   -2.4481989234e-01
    1.180000e-01    9.6904629099e-01   -2.4895341019e-01
    1.200000e-01    9.6798098401e-01   -2.5308239923e-01
    1.220000e-01    9.6689795972e-01   -2.5720678247e-01
    1.240000e-01    9.6579723846e-01   -2.6132648303e-01
    1.260000e-01    9.6467884091e-01   -2.6544142411e-01
    1.280000e-01    9.6354278810e-01   -2.6955152902e-01
    1.300000e-01    9.6238910139e-01   -2.7365672115e-01
    1.320000e-01    9.6121780247e-01   -2.7775692402e-01
    1.340000e-01    9.6002891339e-01   -2.8185206122e-01
    1.360000e-01    9.5882245652e-01   -2.8594205647e-01
    1.380000e-01    9.5759845456e-01   -2.9002683356e-01
    1.400000e-01    9.5635693057e-01   -2.9410631641e-01
    1.420000e-01    9.5509790793e-01   -2.9818042905e-01
    1.440000e-01    9.5382141035e-01   -3.0224909561e-01
    1.460000e-01    9.5252746188e-01   -3.0631224032e-01
    1.480000e-01    9.5121608690e-01   -3.1036978755e-01
    1.500000e-01    9.4988731015e-01   -3.1442166175e-01
    1.520000e-01    9.4854115665e-01   -3.1846778750e-01
    1.540000e-01    9.4717765181e-01   -3.2250808952e-01
    1.560000e-01    9.4579682132e-01   -3.2654249259e-01
    1.580000e-01    9.4439869124e-01   -3.3057092167e-01
    1.600000e-01    9.4298328794e-01   -3.3459330180e-01
    1.620000e-01    9.4155063811e-01   -3.3860955817e-01
    1.640000e-01    9.4010076881e-01   -3.4261961606e-01
    1.660000e-01    9.3863370738e-01   -3.4662340090e-01
    1.680000e-01    9.3714948151e-01   -3.5062083825e-01
    1.700000e-01    9.3564811923e-01   -3.5461185378e-01
    1.720000e-01    9.3412964886e-01   -3.5859637330e-01
    1.740000e-01    9.3259409909e-01   -3.6257432275e-01
    1.760000e-01    9.3104149890e-01   -3.6654562819e-01
    1.780000e-01    9.2947187762e-01   -3.7051021585e-01
    1.800000e-01    9.2788526487e-01   -3.7446801204e-01
    1.820000e-01    9.2628169063e-01   -3.7841894326e-01
    1.840000e-01    9.2466118518e-01   -3.8236293610e-01
    1.860000e-01    9.2302377913e-01   -3.8629991734e-01
    1.880000e-01    9.2136950342e-01   -3.9022981386e-01
    1.900000e-01    9.1969838928e-01   -3.9415255270e-01
    1.920000e-01    9.1801046828e-01   -3.9806806103e-01
    1.940000e-01    9.1630577233e-01   -4.0197626619e-01
    1.960000e-01    9.1458433361e-01   -4.0587709565e-01
    1.980000e-01    9.1284618466e-01   -4.0977047702e-01
    2.000000e-01    9.1109135832e-01   -4.1365633807e-01
    2.020000e-01    9.0931988773e-01   -4.1753460673e-01
    2.040000e-01    9.0753180638e-01   -4.2140521107e-01
    2.060000e-01    9.0572714805e-01   -4.2526807931e-01
