    0.000000e+00    1.0000000000e+00    0.0000000000e+00
    1.000000e-03    9.9979983029e-01    1.9998663139e-02
    2.000000e-03    9.9919940159e-01    3.9989305915e-02
    3.000000e-03    9.9819895511e-01    5.9963911195e-02
    4.000000e-03    9.9679889276e-01    7.9914468297e-02
    5.000000e-03    9.9499977703e-01    9.9832976218e-02
    6.000000e-03    9.9280233071e-01    1.1971144686e-01
    7.000000e-03    9.9020743661e-01    1.3954190822e-01
    8.000000e-03    9.8721613724e-01    1.5931640764e-01
    9.000000e-03    9.8382963433e-01    1.7902701497e-01
    1.000000e-02    9.8004928841e-01    1.9866582578e-01
    1.100000e-02    9.7587661822e-01    2.1822496454e-01
    1.200000e-02    9.7131330008e-01    2.3769658777e-01
    1.300000e-02    9.6636116729e-01    2.5707288722e-01
    1.400000e-02    9.6102220930e-01    2.7634609303e-01
    1.500000e-02    9.5529857097e-01    2.9550847678e-01
    1.600000e-02    9.4919255168e-01    3.1455235469e-01
    1.700000e-02    9.4270660441e-01    3.3347009067e-01
    1.800000e-02    9.3584333475e-01    3.5225409937e-01
    1.900000e-02    9.2860549985e-01    3.7089684930e-01
    2.000000e-02    9.2099600730e-01    3.8939086579e-01
    2.100000e-02    9.1301791396e-01    4.0772873402e-01
    2.200000e-02    9.0467442474e-01    4.2590310204e-01
    2.300000e-02    8.9596889131e-01    4.4390668368e-01
    2.400000e-02    8.8690481072e-01    4.6173226150e-01
    2.500000e-02    8.7748582401e-01    4.7937268970e-01
    2.600000e-02    8.6771571476e-01    4.9682089697e-01
    2.700000e-02    8.5759840751e-01    5.1406988939e-01
    2.800000e-02    8.4713796624e-01    5.3111275317e-01
    2.900000e-02    8.3633859270e-01    5.4794265749e-01
    3.000000e-02    8.2520462471e-01    5.6455285720e-01
    3.100000e-02    8.1374053444e-01    5.8093669559e-01
    3.200000e-02    8.0195092656e-01    5.9708760702e-01
    3.300000e-02    7.8984053644e-01    6.1299911957e-01
    3.400000e-02    7.7741422819e-01    6.2866485765e-01
    3.500000e-02    7.6467699275e-01    6.4407854457e-01
    3.600000e-02    7.5163394582e-01    6.5923400504e-01
    3.700000e-02    7.3829032584e-01    6.7412516770e-01
    3.800000e-02    7.2465149188e-01    6.8874606748e-01
    3.900000e-02    7.1072292145e-01    7.0309084809e-01
    4.000000e-02    6.9651020832e-01    7.1715376432e-01
    4.100000e-02    6.8201906023e-01    7.3092918433e-01
    4.200000e-02    6.6725529665e-01    7.4441159199e-01
    4.300000e-02    6.5222484636e-01    7.5759558902e-01
    4.400000e-02    6.3693374513e-01    7.7047589719e-01
    4.500000e-02    6.2138813324e-01    7.8304736044e-01
    4.600000e-02    6.0559425302e-01    7.9530494696e-01
    4.700000e-02    5.8955844633e-01    8.0724375119e-01
    4.800000e-02    5.7328715203e-01    8.1885899581e-01
    4.900000e-02    5.5678690335e-01    8.3014603363e-01
    5.000000e-02    5.4006432527e-01    8.4110034950e-01
    5.100000e-02    5.2312613186e-01    8.5171756208e-01
    5.200000e-02    5.0597912356e-01    8.6199342563e-01
    5.300000e-02    4.8863018444e-01    8.7192383167e-01
    5.400000e-02    4.7108627946e-01    8.8150481069e-01
    5.500000e-02    4.5335445160e-01    8.9073253369e-01
    5.600000e-02    4.3544181910e-01    8.9960331373e-01
    5.700000e-02    4.1735557250e-01    9.0811360744e-01
    5.800000e-02    3.9910297185e-01    9.1626001638e-01
    5.900000e-02    3.8069134369e-01    9.2403928845e-01
    6.000000e-02    3.6212807815e-01    9.3144831917e-01
    6.100000e-02    3.4342062595e-01    9.3848415294e-01
    6.200000e-02    3.2457649545e-01    9.4514398419e-01
    6.300000e-02    3.0560324953e-01    9.5142515856e-01
    6.400000e-02    2.8650850264e-01    9.5732517389e-01
    6.500000e-02    2.6729991768e-01    9.6284168127e-01
    6.600000e-02    2.4798520291e-01    9.6797248597e-01
    6.700000e-02    2.2857210890e-01    9.7271554830e-01
    6.800000e-02    2.0906842532e-01    9.7706898442e-01
    6.900000e-02    1.8948197791e-01    9.8103106713e-01
    7.000000e-02    1.6982062523e-01    9.8460022652e-01
    7.100000e-02    1.5009225556e-01    9.8777505059e-01
    7.200000e-02    1.3030478369e-01    9.9055428583e-01
    7.300000e-02    1.1046614776e-01    9.9293683772e-01
    7.400000e-02    9.0584306033e-02    9.9492177115e-01
    7.500000e-02    7.0667233725e-02    9.9650831076e-01
    7.600000e-02    5.0722919769e-02    9.9769584132e-01
    7.700000e-02    3.0759363612e-02    9.9848390788e-01
    7.800000e-02    1.0784571988e-02    9.9887221600e-01
    7.900000e-02   -9.1934442967e-03    9.9886063186e-01
    8.000000e-02   -2.9166673595e-02    9.9844918225e-01
    8.100000e-02   -4.9127106639e-02    9.9763805463e-01
    8.200000e-02   -6.9066739763e-02    9.9642759698e-01
    8.300000e-02   -8.8977578124e-02    9.9481831768e-01
    8.400000e-02   -1.0885163892e-01    9.9281088528e-01
    8.500000e-02   -1.2868095461e-01    9.9040612825e-01
